Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
"Mrs. Kelly Loeffler (Loeffler, Kelly)",03/09/2020,Spouse,DD,"DuPont de Nemours, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mrs. Kelly Loeffler (Loeffler, Kelly)",03/09/2020,Spouse,CVX,Chevron Corporation,Stock,Purchase,"$100,001 - $250,000",--
"Mrs. Kelly Loeffler (Loeffler, Kelly)",03/10/2020,Joint,BKNG,Booking Holdings Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mrs. Kelly Loeffler (Loeffler, Kelly)",03/11/2020,Joint,BKNG,Booking Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
"Mrs. Kelly Loeffler (Loeffler, Kelly)",03/12/2020,Spouse,PRU,"Prudential Financial, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"Mrs. Kelly Loeffler (Loeffler, Kelly)",09/23/2020,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Purchase,"$250,001 - $500,000",Equity pursuant to the company he founded with predetermined dates (exercise of stock options) pursuant to SEC Rule 10b5-1 plan filed with such company
"Mrs. Kelly Loeffler (Loeffler, Kelly)",09/23/2020,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$1,000,001 - $5,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company
"Mrs. Kelly Loeffler (Loeffler, Kelly)",07/22/2020,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company
The Honorable Jon Kyl (Former Senator),09/12/2018,Self,TWTR,"Twitter, Inc.",Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),09/24/2018,Self,AVGO,Broadcom Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),10/31/2018,Self,"--
LIN","PX - PRAXAIR, INC (Exchanged)
Linde plc (Received)",Stock,Exchange,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account. (See note.)
The Honorable Jon Kyl (Former Senator),11/02/2018,Self,BWA,BorgWarner Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),11/08/2018,Self,ARRS,ARRIS International plc,Stock,Sale (Partial),"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/03/2018,Self,INFO,IHS Markit Ltd.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/03/2018,Self,MKC,"McCormick & Company, Incorporated",Stock,Sale (Partial),"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/06/2018,Self,ADBE,Adobe Inc.,Stock,Sale (Partial),"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/06/2018,Self,NTNX,"Nutanix, Inc.",Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/12/2018,Self,NVDA,NVIDIA Corporation,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - Clearbridge Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/17/2018,Self,PM,Philip Morris International Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/28/2018,Self,CXO,Concho Resources Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),12/17/2018,Self,PM,Philip Morris International Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
The Honorable Jon Kyl (Former Senator),09/24/2018,Self,AVGO,Broadcom Inc.,Stock,Purchase,"$1,001 - $15,000",Transaction within Wells Fargo Advisors IRA - NWQ Managed Equities account.
"Mr. Angus S King Jr. (King, Angus)",10/15/2015,Spouse,--,"Regional School Unit No 5 ME
Rate/Coupon: 2.50%
Matures: 11/01/2026",Municipal Security,Purchase,"$15,001 - $50,000",--
"The Honorable Angus S King Jr. (King, Angus)",04/23/2018,Spouse,GILD,"Gilead Sciences, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",03/02/2015,Spouse,--,"Augusta ME 12/01/2016 4.00%
Rate/Coupon: 4.00%
Matures: 12/01/2016",Municipal Security,Sale (Full),"$15,001 - $50,000","""Called"" Redemption"
"Mr. Angus S King Jr. (King, Angus)",07/20/2017,Spouse,IBM,International Business Machines Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",07/01/2017,Spouse,--,"MAINE HEALTH & HIGH BOND
Rate/Coupon: 4.50%
Matures: 07/01/2022",Municipal Security,Sale (Partial),"$1,001 - $15,000",PARTIAL CALL
"Mr. Angus S King Jr. (King, Angus)",07/07/2017,Spouse,--,"MAINE HEALTH & HIGH BOND
Rate/Coupon: 4.50%
Matures: 07/01/2022",Municipal Security,Sale (Full),"$1,001 - $15,000",CALLED
"Mr. Angus S King Jr. (King, Angus)",04/28/2014,Spouse,UNH,UnitedHealth Group Incorporated (NYSE),,Purchase,"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",04/28/2014,Spouse,XRAY,DENTSPLY International Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",04/28/2014,Spouse,SRE,Sempra Energy (NYSE),,Sale (Partial),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",07/16/2015,Spouse,--,"Maine Health & Higher Ed Rev Bond
Rate/Coupon: 3.25%
Matures: 07/01/2027",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",12/03/2015,Spouse,--,"Maine Muni Bond Bank
Rate/Coupon: 4.25%
Matures: 11/01/2017",Municipal Security,Sale (Full),"$15,001 - $50,000","""Called"" Redemption"
"Mr. Angus S King Jr. (King, Angus)",12/16/2015,Spouse,KMI,"Kinder Morgan, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",12/28/2015,Spouse,--,"Maine St Hsg Auth Bond
Rate/Coupon: 4.20%
Matures: 11/15/2020",Municipal Security,Sale (Full),"$1,001 - $15,000","""Called"" Redemption"
"Mr. Angus S King Jr. (King, Angus)",02/11/2016,Spouse,--,"MAINE STATE HSG AUTH REV
Rate/Coupon: 1.95%
Matures: 11/15/2023",Municipal Security,Purchase,"$1,001 - $15,000",SETTLE: 3/21/16
"Mr. Angus S King Jr. (King, Angus)",02/22/2016,Spouse,--,"MAINE ST HSG AUTH M
Rate/Coupon: 3.45%
Matures: 11/15/2017",Municipal Security,Sale (Full),"$1,001 - $15,000","""CALLED"" REDEMPTION"
"Mr. Angus S King Jr. (King, Angus)",11/05/2015,Spouse,--,QCOM - Qualcomm Inc,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",11/18/2015,Spouse,--,SIAL - Sigma Aldrich Corp,Stock,Sale (Full),"$15,001 - $50,000",Mandatory Cash Merger
"Mr. Angus S King Jr. (King, Angus)",02/07/2017,Spouse,--,"Muni Bond Biddeford ME
Rate/Coupon: 3.00 %
Matures: 10/01/2028",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",12/05/2017,Spouse,--,"MAINE STATE HSG AUTH
Rate/Coupon: 2.25%
Matures: 11/15/2024",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",12/05/2017,Spouse,--,"MAINE STATE HSG AUTH
Rate/Coupon: 2.45%
Matures: 11/15/2025",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",02/18/2015,Spouse,--,"Maine St Hsg Auth 11/15/2017 4.4%
Rate/Coupon: 4.40 %
Matures: 11/15/2017",Municipal Security,Sale (Full),"$15,001 - $50,000","""Called"" Redemption"
"Mr. Angus S King Jr. (King, Angus)",03/16/2017,Spouse,--,"Maine School Admin GO Bond
Rate/Coupon: 3.00 %
Matures: 11/01/2028",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",03/12/2018,Spouse,--,"MAINE ST HSG AUTH BOND
Rate/Coupon: 4.0%
Matures: 11/15/2028",Municipal Security,Sale (Full),"$15,001 - $50,000","REDEMPTION ""CALLED"""
"The Honorable Angus S King Jr. (King, Angus)",09/10/2019,Spouse,--,"ME Muni Bond Waterville ME GO
Rate/Coupon: 2.0%
Matures: 10/01/2023",Municipal Security,Purchase,"$15,001 - $50,000",--
"The Honorable John N Kennedy (Kennedy, John)",10/09/2018,Self,--,"CVG (Exchanged)
SNX (Received)",Stock,Exchange,"$1,001 - $15,000",--
"The Honorable John N Kennedy (Kennedy, John)",10/11/2018,Self,MTUM,iShares Edge MSCI USA Momentum Factor ETF,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Timothy M Kaine (Kaine, Tim)",12/03/2014,Child,KMI,"Kinder Morgan, Inc.",Stock,Exchange,"$15,001 - $50,000",KMI acquired KMP on 12/3/2014 through a corporate exchange
"The Honorable Timothy M Kaine (Kaine, Tim)",12/03/2014,Child,--,Kinder Morgan Energy Partners (KMP),Stock,Exchange,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",06/10/2016,Spouse,--,"MAINE STATE HSG AUTHORITY
Rate/Coupon: 3.90%
Matures: 11/15/2021",Municipal Security,Sale (Full),"$1,001 - $15,000","""CALLED"" REDEMPTION"
"Mr. Angus S King Jr. (King, Angus)",06/10/2015,Spouse,--,"Maine Health & Higher Ed Bond
Rate/Coupon: 3.25%
Matures: 07/01/2027",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",06/17/2015,Spouse,--,"Maine State Hsg Authority Bond
Rate/Coupon: 2.60%
Matures: 11/15/2022",Municipal Security,Purchase,"$15,001 - $50,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/18/2020,Spouse,COP,ConocoPhillips,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/18/2020,Spouse,XOM,Exxon Mobil Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/18/2020,Spouse,SLB,Schlumberger Limited,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/18/2020,Spouse,VZ,Verizon Communications Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",05/03/2017,Spouse,TGT,Target Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",05/03/2017,Spouse,DIS,The Walt Disney Company,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/28/2018,Spouse,CB,Chubb Limited,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",08/28/2018,Spouse,NKE,"NIKE, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",05/16/2019,Spouse,--,"MAINE ST HSG AUTH REV BOND
Rate/Coupon: 1.70%
Matures: 11/15/2021",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",10/19/2016,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",10/19/2016,Spouse,TEVA,Teva Pharmaceutical Industries Limited,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",04/01/2015,Spouse,--,"Muni Bond Cape Elizabeth ME
Rate/Coupon: 3.75%
Matures: 04/01/2016",Municipal Security,Sale (Full),"$15,001 - $50,000","Redemption ""Called"""
"Mr. Angus S King Jr. (King, Angus)",04/27/2017,Spouse,--,"MUNI BOND AUGUSTA ME GO
Rate/Coupon: 2.25%
Matures: 10/01/2026",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",07/25/2014,Spouse,RYAM,Rayonier Advanced Materials Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",07/28/2014,Spouse,--,Maine Turnpike Authority Bond 3.00% 07/01/2026,,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",11/15/2016,Spouse,--,"MAINE STATE HSG AUTHORITY
Rate/Coupon: 4.00%
Matures: 11/15/2028",Municipal Security,Sale (Partial),"$1,001 - $15,000",PARTIAL CALL REDEMPTION
"The Honorable Angus S King Jr. (King, Angus)",10/17/2018,Spouse,SLB,Schlumberger Limited,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",11/10/2014,Spouse,RYN,Rayonier Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",11/14/2014,Spouse,--,Me Muni Bond Bk Rev 3% 09/01/2026,,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",06/26/2014,Spouse,--,Maine Muni Bond - Town of Orono ME GO 3% 11/01/2024,,Purchase,"$15,001 - $50,000",--
"The Honorable Angus S King Jr. (King, Angus)",07/23/2019,Spouse,CMCSA,Comcast Corporation,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",07/23/2019,Spouse,WAT,Waters Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"ANANIA & ASSOCIATES INVESTMENT CO CLASS B MEMBERSHIP SHARES
Company: ANANIA & ASSOCIATES INVESTMENT CO LLC  (PORTLAND, ME)
Description: VENTURE CAPITAL CORPORATION",Non-Public Stock,Sale (Full),"$50,001 - $100,000","FULL SALE OF .46 NON-VOTING CLASS B MEMBERSHIP INTEREST, INCLUDING ALL SUB-ASSETS"
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: MEGA INDUSTRIES LLC
Company: MEGA INDUSTRIES LLC  (GORHAM, ME)
Description: MICROWAVE TECHNOLOGY",Non-Public Stock,Sale (Full),"$15,001 - $50,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: mWAVE INDUSTRIES LLC
Company: mWAVE INDUSTRIES LLC  (GORHAM, ME)
Description: MICROWAVE ANTENNA MANUFACTURER",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: MCL REALTY LLC
Company: MCL REALTY LLC  (WINDHAM, ME)
Description: INDUSTRIAL REAL ESTATE HOLDING",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: GROW-TECH LLC
Company: GROW-TECH LLC  (PORTLAND, ME)
Description: HORTICULTURAL TECHNOLOGY",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET:LIGHTHOUSE IMAGING LLC
Company: LIGHTHOUSE IMAGING LLC  (PORTLAND, ME)
Description: MEDICAL OPTICS ENGINEERING",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: TRAK TEC LLC
Company: TRAK TEC LLC  (WINDHAM, ME)
Description: PRESSURE SENSITIVE LABEL MANUFACTURER",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: ANANIA EUROPE UG
Company: ANANIA EUROPE UG  (SANDHAUSEN, GERMANY)
Description: STRATEGIC MARKETING",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: SYNERGISTIC SOFTWARE SOLUTIONS LLC
Company: SYNERGISTIC SOFTWARE SOLUTIONS LLC  (EDINA, MN)
Description: MANUFACTURING SOFTWARE DEVELOPER",Non-Public Stock,Sale (Full),"$1,001 - $15,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",06/15/2017,Self,--,"SUB-ASSET: ELMET TECHNOLOGIES
Company: ELMET TECHNOLOGIES  (LEWISTON, ME)
Description: SPECIALIZED METALS MANUFACTURING",Non-Public Stock,Sale (Full),"$15,001 - $50,000",THIS IS A SUB-ASSET HOLDING OF ANANIA & ASSOCIATES INVESTMENT CO LLC
"Mr. Angus S King Jr. (King, Angus)",01/19/2016,Spouse,--,CHUBB CORPORATION - CB,Stock,Exchange,"$1,001 - $15,000",MANDATORY MERGER TO CHUBB LTD
"Mr. Angus S King Jr. (King, Angus)",01/19/2016,Spouse,CB,Chubb Limited,Stock,Exchange,"$1,001 - $15,000",MANDATORY MERGER FROM CHUBB CORPORATION
"The Honorable Angus S King Jr. (King, Angus)",03/05/2020,Spouse,WTRG,"Essential Utilities, Inc.",Stock,Sale (Full),"$1,001 - $15,000","WTR-Aqua America, Inc name change to WTRG-Essential Utilities, Inc on 2/3/2020."
"The Honorable Angus S King Jr. (King, Angus)",01/10/2019,Spouse,AXP,American Express Company,Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",01/10/2019,Spouse,MKC,"McCormick & Company, Incorporated",Stock,Sale (Partial),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",01/10/2019,Spouse,UTX,United Technologies Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",01/31/2019,Spouse,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",05/05/2015,Spouse,--,"Muni Bond Ellsworth ME GO
Rate/Coupon: 2.25%
Matures: 12/01/2024",Municipal Security,Purchase,"$15,001 - $50,000",--
"Mr. Angus S King Jr. (King, Angus)",05/08/2015,Spouse,--,"A Woman, A Part LLC - 1/5 of 1 Share
Company: A Woman, A Part LLC  (Ulster Park, NY)
Description: Movie Production Company",Non-Public Stock,Purchase,"$1,001 - $15,000",--
"Mr. Angus S King Jr. (King, Angus)",07/14/2016,Spouse,EMC,EMC Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",09/28/2020,Spouse,--,"MAINE STATE HSG AUTH REV
Rate/Coupon: 2.60%
Matures: 11/15/2022",Municipal Security,Sale (Full),"$15,001 - $50,000","REDEMPTION ""CALLED"""
"The Honorable Angus S King Jr. (King, Angus)",06/10/2021,Spouse,--,"MAINE ST HSG AUTH REV BOND
Rate/Coupon: 1.70%
Matures: 11/15/2021",Municipal Security,Sale (Full),"$15,001 - $50,000","REDEMPTION ""CALLED"""
"The Honorable Angus S King Jr. (King, Angus)",06/24/2021,Spouse,ADBE,Adobe Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Angus S King Jr. (King, Angus)",06/24/2021,Spouse,TMO,Thermo Fisher Scientific Inc.,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable John N Kennedy (Kennedy, John)",10/09/2018,Self,--,"CVG (Exchanged)
SNX (Received)",Stock,Exchange,"$1,001 - $15,000",--
"The Honorable John N Kennedy (Kennedy, John)",10/11/2018,Self,MTUM,iShares Edge MSCI USA Momentum Factor ETF,Stock,Purchase,"$1,001 - $15,000",--
"The Honorable Timothy M Kaine (Kaine, Tim)",12/03/2014,Child,KMI,"Kinder Morgan, Inc.",Stock,Exchange,"$15,001 - $50,000",KMI acquired KMP on 12/3/2014 through a corporate exchange
"The Honorable Timothy M Kaine (Kaine, Tim)",12/03/2014,Child,--,Kinder Morgan Energy Partners (KMP),Stock,Exchange,"$15,001 - $50,000",--
"The Honorable Timothy M Kaine (Kaine, Tim)",05/16/2019,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--
"The Honorable Ron Johnson (Johnson, Ron)",12/20/2019,Self,--,"Wisconsin St Hlth & Edl
Rate/Coupon: 5.0%
Matures: 12/15/2023",Municipal Security,Sale (Full),"$100,001 - $250,000",--
"The Honorable Ron Johnson (Johnson, Ron)",03/02/2020,Self,--,"Pacur, LLC
Company: Pacur, LLC  (Oshkosh, WI)
Description: Manufacturing - Plastic Extrusion",Other Securities,Sale (Full),"$5,000,001 - $25,000,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",09/28/2018,Self,XPO,"XPO Logistics, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",10/08/2018,Self,APTV,Aptiv PLC,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",10/08/2018,Self,LEA,Lear Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",10/09/2018,Self,GOOGL,Alphabet Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",10/10/2018,Self,GE,General Electric Company,Stock,Purchase,"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",03/01/2019,Self,DHR,Danaher Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",06/04/2015,Self,CLR,"Continental Resources, Inc. (NYSE)",Stock,Purchase,"$1,001 - $15,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",09/30/2019,Self,XBI,SPDR S&P Biotech ETF,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",09/30/2019,Self,UNH,UnitedHealth Group Incorporated,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/01/2017,Self,BMY,Bristol-Myers Squibb Company,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/01/2017,Self,SYF,Synchrony Financial,Stock,Sale (Partial),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/10/2017,Self,CERN,Cerner Corporation,Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/14/2017,Self,AGN,Allergan plc,Stock,Sale (Partial),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/16/2017,Self,XON,Intrexon Corporation,Stock,Purchase,"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",02/28/2017,Self,BMY,Bristol-Myers Squibb Company,Stock,Sale (Partial),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",11/15/2016,Self,CTSH,Cognizant Technology Solutions Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",12/01/2016,Self,CERN,Cerner Corporation,Stock,Purchase,"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",07/20/2015,Self,CLR,"Continental Resources, Inc. (NYSE)",Stock,Purchase,"$15,001 - $50,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",07/17/2019,Self,AIG,"American International Group, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",07/12/2018,Self,--,GILD,Stock,Sale (Full),"$50,001 - $100,000",--
"The Honorable James M Inhofe (Inhofe, James M.)",06/22/2015,Self,NGIPX,Columbia Marsico Growth Z (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
